descricao;id;quantidade;situacao;unidadeMedida;valorTotal;valorUnitario;origem_arquivo
FILTRO AR EXTERNO	2015149167;0;6;PERDEU; ;972;162;itensProposta_017801b6-3db3-49ab-a8d2-6dc85e01f7ec.csv
FILTRO AR INTERNO	2015149166;0;6;PERDEU; ;804;134;itensProposta_017801b6-3db3-49ab-a8d2-6dc85e01f7ec.csv
FILTRO DIESEL SECUNDÃRIO	2015903640;0;10;PERDEU; ;1280;128;itensProposta_017801b6-3db3-49ab-a8d2-6dc85e01f7ec.csv
FILTRO LUBRIFICANTE 	2015832022;0;10;PERDEU; ;1270;127;itensProposta_017801b6-3db3-49ab-a8d2-6dc85e01f7ec.csv
FILTRO DIESEL PRIMÃRIO	2015120100;0;10;PERDEU; ;1830;183;itensProposta_017801b6-3db3-49ab-a8d2-6dc85e01f7ec.csv
FILTRO AR EXTERNO	1930824;0;6;PERDEU; ;690;115;itensProposta_017801b6-3db3-49ab-a8d2-6dc85e01f7ec.csv
FILTRO AR INTERNO	1930825;0;6;PERDEU; ;450;75;itensProposta_017801b6-3db3-49ab-a8d2-6dc85e01f7ec.csv
FILTRO DIESEL EXTERNO	84465002;0;8;PERDEU; ;216;27;itensProposta_017801b6-3db3-49ab-a8d2-6dc85e01f7ec.csv
FILTRO DIESEL INTERNO	87800220;0;8;PERDEU; ;768;96;itensProposta_017801b6-3db3-49ab-a8d2-6dc85e01f7ec.csv
FILTRO HIDRÃULICO	48028391;0;4;PERDEU; ;816;204;itensProposta_017801b6-3db3-49ab-a8d2-6dc85e01f7ec.csv
FILTRO LUBRIFICANTE 	1909102;0;8;PERDEU; ;520;65;itensProposta_017801b6-3db3-49ab-a8d2-6dc85e01f7ec.csv
FILTRO HIDRÃULICO	82824884;0;6;PERDEU; ;1068;178;itensProposta_017801b6-3db3-49ab-a8d2-6dc85e01f7ec.csv
FILTRO AR EXTERNO	87574362;0;6;PERDEU; ;642;107;itensProposta_017801b6-3db3-49ab-a8d2-6dc85e01f7ec.csv
FILTRO AR INTERNO	87574363;0;6;PERDEU; ;468;78;itensProposta_017801b6-3db3-49ab-a8d2-6dc85e01f7ec.csv
FILTRO DIESEL	85281496;0;10;PERDEU; ;280;28;itensProposta_017801b6-3db3-49ab-a8d2-6dc85e01f7ec.csv
FILTRO LUBRIFICANTE 	87854900;0;10;PERDEU; ;540;54;itensProposta_017801b6-3db3-49ab-a8d2-6dc85e01f7ec.csv
FILTRO HIDRÃULICO	11402880;0;6;PERDEU; ;978;163;itensProposta_017801b6-3db3-49ab-a8d2-6dc85e01f7ec.csv
FILTRO AR EXTERNO	11401212;0;6;PERDEU; ;660;110;itensProposta_017801b6-3db3-49ab-a8d2-6dc85e01f7ec.csv
FILTRO AR INTERNO	11401210;0;6;PERDEU; ;444;74;itensProposta_017801b6-3db3-49ab-a8d2-6dc85e01f7ec.csv
FILTRO DIESEL	11102589;0;10;PERDEU; ;390;39;itensProposta_017801b6-3db3-49ab-a8d2-6dc85e01f7ec.csv
FILTRO LUBRIFICANTE 	11803693;0;10;PERDEU; ;70;7;itensProposta_017801b6-3db3-49ab-a8d2-6dc85e01f7ec.csv
FILTRO AR INTERNO	11N822150;0;6;PERDEU; ;1152;192;itensProposta_017801b6-3db3-49ab-a8d2-6dc85e01f7ec.csv
FILTRO AR EXTERNO	11N822140;0;6;PERDEU; ;1632;272;itensProposta_017801b6-3db3-49ab-a8d2-6dc85e01f7ec.csv
FILTRO HIDRÃULICO	20Y6031121;0;6;PERDEU; ;1344;224;itensProposta_017801b6-3db3-49ab-a8d2-6dc85e01f7ec.csv
FILTRO DIESEL	11LG70010;0;10;PERDEU; ;730;73;itensProposta_017801b6-3db3-49ab-a8d2-6dc85e01f7ec.csv
FILTRO LUBRIFICANTE 	11N870110;0;10;PERDEU; ;940;94;itensProposta_017801b6-3db3-49ab-a8d2-6dc85e01f7ec.csv
FILTRO TRANSMISSÃO	ZGAQ02400;0;6;PERDEU; ;1608;268;itensProposta_017801b6-3db3-49ab-a8d2-6dc85e01f7ec.csv
FILTRO SUCÃÃO TANQUE 	31LH60070;0;2;PERDEU; ;340;170;itensProposta_017801b6-3db3-49ab-a8d2-6dc85e01f7ec.csv
FILTRO COMBUSTÃVEL 	9405050747;0;10;PERDEU; ;420;42;itensProposta_017801b6-3db3-49ab-a8d2-6dc85e01f7ec.csv
FILTRO EXTERNO 	30943204;0;6;PERDEU; ;462;77;itensProposta_017801b6-3db3-49ab-a8d2-6dc85e01f7ec.csv
FILTRO INTERNO 	30943200;0;6;PERDEU; ;318;53;itensProposta_017801b6-3db3-49ab-a8d2-6dc85e01f7ec.csv
FILTRO DIESEL 	1457429359;0;10;PERDEU; ;260;26;itensProposta_017801b6-3db3-49ab-a8d2-6dc85e01f7ec.csv
FILTRO LUBRIFICANTE 	836436346;0;10;PERDEU; ;470;47;itensProposta_017801b6-3db3-49ab-a8d2-6dc85e01f7ec.csv
Base de seixo rolado;0;20000;VENCEU; ;490000;24.5;itensProposta_01bfd43e-dfa5-4a6e-95a7-787876b9bf52.csv
COMPUTADOR COMPLETO;4399454;31;NAO_COTOU;UND;0;0;itensProposta_01d218b6-f246-4b73-8ba8-0e965190961d.csv
COMPUTADOR COMPLETO;4399455;739;NAO_COTOU;UND;0;0;itensProposta_01d218b6-f246-4b73-8ba8-0e965190961d.csv
PROJETOR MULTIMÃDIA COM TELA DE PROJEÃÃO;4399456;21;INABILITADO;UND;76440;3640;itensProposta_01d218b6-f246-4b73-8ba8-0e965190961d.csv
PROJETOR MULTIMÃDIA COM TELA DE PROJEÃÃO;4399457;129;INABILITADO;UND;469560;3640;itensProposta_01d218b6-f246-4b73-8ba8-0e965190961d.csv
TELEVISOR SMART 65;4399458;15;NAO_COTOU;UND;0;0;itensProposta_01d218b6-f246-4b73-8ba8-0e965190961d.csv
TELEVISOR SMART 65;4399459;55;NAO_COTOU;UND;0;0;itensProposta_01d218b6-f246-4b73-8ba8-0e965190961d.csv
Webcam;4399460;220;NAO_COTOU;UND;0;0;itensProposta_01d218b6-f246-4b73-8ba8-0e965190961d.csv
CABO HDMI 15 METROS;4399461;220;NAO_COTOU;UND;0;0;itensProposta_01d218b6-f246-4b73-8ba8-0e965190961d.csv
CAIXA DE SOM AMPLIFICADA;4399462;55;NAO_COTOU;UND;0;0;itensProposta_01d218b6-f246-4b73-8ba8-0e965190961d.csv
CAIXA DE SOM AMPLIFICADA;4399463;165;NAO_COTOU;UND;0;0;itensProposta_01d218b6-f246-4b73-8ba8-0e965190961d.csv
PavimentaÃ§Ã£o a base de blocos de concreto (lajotas),nas ruas;0;1;DESCLASSIFICADO; ;1106148.72;1106148.72;itensProposta_01de1041-2eee-44f3-a4c8-7f98b8c524aa.csv
CARNE - PALETA GROSSA EM CUBOS;1;2500;Venceu;KG;74975;29.99;itensProposta_021d8a39-5af5-4256-9acc-dac6355ad950.csv
FILE DE PEIXE CONGELADO (TILÃPIA);2;2200;Venceu;KG;71280;32.4;itensProposta_021d8a39-5af5-4256-9acc-dac6355ad950.csv
FILÃ DE FRANGO CONGELADO (SASSAMI);3;2500;Perdeu;KG;32675;13.07;itensProposta_021d8a39-5af5-4256-9acc-dac6355ad950.csv
SOBRECOXA DESOSSADA;4;2500;Perdeu;KG;33150;13.26;itensProposta_021d8a39-5af5-4256-9acc-dac6355ad950.csv
AcÃ©m Bovino MoÃ­do;5;2500;Desclassificado;KG;77500;31;itensProposta_021d8a39-5af5-4256-9acc-dac6355ad950.csv
AcÃ©m Bovino;6;2500;Desclassificado;KG;80000;32;itensProposta_021d8a39-5af5-4256-9acc-dac6355ad950.csv
COXA E SOBRECOXA DE FRANGO;7;2500;Perdeu;KG;26850;10.74;itensProposta_021d8a39-5af5-4256-9acc-dac6355ad950.csv
Abrigo de Ã´nibus metÃ¡lico, galvanizado a fogo;0;100;PERDEU; ;310000;3100;itensProposta_022312fa-6697-4362-a68b-f02467b6e456.csv
Afastador de Minessota;4444743;60;DESCLASSIFICADO;UNI;617.4;10.29;itensProposta_027312dc-0e75-4985-975c-e6202d47654d.csv
Alavanca apical curva Esquerda;4444744;10;PERDEU;UN;320;32;itensProposta_027312dc-0e75-4985-975c-e6202d47654d.csv
Alavanca apical curva Direita;4444745;10;PERDEU;UN;310;31;itensProposta_027312dc-0e75-4985-975c-e6202d47654d.csv
Alavanca apical reta;4444746;10;PERDEU;UNI;328.2;32.82;itensProposta_027312dc-0e75-4985-975c-e6202d47654d.csv
Alavanca Seldin (tipo bandeirinha) Direita NÂº 1R;4444747;15;VENCEU;UN;447;29.8;itensProposta_027312dc-0e75-4985-975c-e6202d47654d.csv
Alavanca Seldin (tipo bandeirinha) Esquerda NÂº 1L;4444748;15;VENCEU;UN;414;27.6;itensProposta_027312dc-0e75-4985-975c-e6202d47654d.csv
Alavanca Seldin Reta;4444749;15;VENCEU;UN;444;29.6;itensProposta_027312dc-0e75-4985-975c-e6202d47654d.csv
Alicate OrtodÃ´ntico 139;4444750;1;PERDEU;UNI;74;74;itensProposta_027312dc-0e75-4985-975c-e6202d47654d.csv
Alicate perfurador Ainsworth-5 furos;4444764;10;VENCEU;UN;747;74.7;itensProposta_027312dc-0e75-4985-975c-e6202d47654d.csv
AlveolÃ³tomo curvo 16cm;4444765;10;DESCLASSIFICADO;UN;959.9;95.99;itensProposta_027312dc-0e75-4985-975c-e6202d47654d.csv
APLICADOR DE DYCAL;4444766;20;DESCLASSIFICADO;UN;197.6;9.88;itensProposta_027312dc-0e75-4985-975c-e6202d47654d.csv
Arco Ostby Adulto dobrÃ¡vel;4444767;10;VENCEU;UN;73.4;7.34;itensProposta_027312dc-0e75-4985-975c-e6202d47654d.csv
Arco Ostby infantil dobrÃ¡vel;4444768;5;VENCEU;UN;38.9;7.78;itensProposta_027312dc-0e75-4985-975c-e6202d47654d.csv
CABO P/ ESPELHO ODONTOLOGICO;4444771;120;PERDEU;UNI;934.8;7.79;itensProposta_027312dc-0e75-4985-975c-e6202d47654d.csv
Cabo para bisturi nÂº3;4444772;40;PERDEU;UN;400;10;itensProposta_027312dc-0e75-4985-975c-e6202d47654d.csv
Calcador de banda;4444775;1;PERDEU;UNI;39.9;39.9;itensProposta_027312dc-0e75-4985-975c-e6202d47654d.csv
"Calcador Paiva kit nÂº1; 2; 3; 4";4444776;5;VENCEU;KIT;113.9;22.78;itensProposta_027312dc-0e75-4985-975c-e6202d47654d.csv
Cinzel micro Ochsenbein nÂº 1;4444777;2;DESCLASSIFICADO;UN;147.36;73.68;itensProposta_027312dc-0e75-4985-975c-e6202d47654d.csv
Coletor de material perfuro cortante;4444778;35;INABILITADO;CX;118.3;3.38;itensProposta_027312dc-0e75-4985-975c-e6202d47654d.csv
Cureta de Lucas nÂº 85;4444781;5;VENCEU;UN;35.6;7.12;itensProposta_027312dc-0e75-4985-975c-e6202d47654d.csv
Cureta dentina (escavador), nÂº 05 PEQUENA;4444782;15;PERDEU;UN;85.35;5.69;itensProposta_027312dc-0e75-4985-975c-e6202d47654d.csv
Cureta dentina (escavador)nÂº20, GRANDE;4444783;15;VENCEU;UNI;85.35;5.69;itensProposta_027312dc-0e75-4985-975c-e6202d47654d.csv
CURETA GRACEY 11-12 - EM AÃO INOX;4444784;15;PERDEU;UNI;213.75;14.25;itensProposta_027312dc-0e75-4985-975c-e6202d47654d.csv
CURETA GRACEY 13-14 - EM AÃO INOX;4444785;15;VENCEU;UNI;213.75;14.25;itensProposta_027312dc-0e75-4985-975c-e6202d47654d.csv
CURETA GRACEY 5-6 - EM AÃO INOX;4444786;50;PERDEU;UN;712.5;14.25;itensProposta_027312dc-0e75-4985-975c-e6202d47654d.csv
CURETA GRACEY 7-8 - EM AÃO INOX;4444787;15;PERDEU;UNI;213.75;14.25;itensProposta_027312dc-0e75-4985-975c-e6202d47654d.csv
Cureta Maccall 17-18;4444788;15;VENCEU;UN;213.75;14.25;itensProposta_027312dc-0e75-4985-975c-e6202d47654d.csv
Descolador cirurgico Molt NÂº 09;4444789;100;DESCLASSIFICADO;UNI;6547;65.47;itensProposta_027312dc-0e75-4985-975c-e6202d47654d.csv
Descolador Freer Duplo;4444790;2;PERDEU;UN;120;60;itensProposta_027312dc-0e75-4985-975c-e6202d47654d.csv
Espatula 24;4444792;50;PERDEU;UN;356;7.12;itensProposta_027312dc-0e75-4985-975c-e6202d47654d.csv
Espatula 7;4444793;5;VENCEU;UNI;35.6;7.12;itensProposta_027312dc-0e75-4985-975c-e6202d47654d.csv
EspÃ¡tula de inserÃ§Ã£o dupla p/ resina nÂ° 1;4444794;120;PERDEU;UN;6721.2;56.01;itensProposta_027312dc-0e75-4985-975c-e6202d47654d.csv
EspÃ¡tula Lecron com ponta ativa em aÃ§o;4444795;10;PERDEU;UN;130;13;itensProposta_027312dc-0e75-4985-975c-e6202d47654d.csv
EspÃ¡tula para manipulaÃ§Ã£o nÂº 72;4444797;10;PERDEU;UNI;130;13;itensProposta_027312dc-0e75-4985-975c-e6202d47654d.csv
EspÃ¡tula plÃ¡stica para alginato;4444799;5;PERDEU;UN;9.5;1.9;itensProposta_027312dc-0e75-4985-975c-e6202d47654d.csv
Espelho bucal NÂº3;4444800;30;VENCEU;UN;163.2;5.44;itensProposta_027312dc-0e75-4985-975c-e6202d47654d.csv
Espelho bucal NÂº5;4444801;30;VENCEU;UN;163.2;5.44;itensProposta_027312dc-0e75-4985-975c-e6202d47654d.csv
Espelho clinico NÂº 5;4444802;1100;VENCEU;UN;2981;2.71;itensProposta_027312dc-0e75-4985-975c-e6202d47654d.csv
Estojo Inox Perfurado 26x12x06;4444805;5;VENCEU;UN;365.3;73.06;itensProposta_027312dc-0e75-4985-975c-e6202d47654d.csv
Grampo para isolamento nÂº00;4444806;20;DESCLASSIFICADO;UNI;300;15;itensProposta_027312dc-0e75-4985-975c-e6202d47654d.csv
Grampo para isolamento nÂº200;4444807;20;DESCLASSIFICADO;UN;300;15;itensProposta_027312dc-0e75-4985-975c-e6202d47654d.csv
Grampo para isolamento nÂº202;4444808;20;DESCLASSIFICADO;UN;300;15;itensProposta_027312dc-0e75-4985-975c-e6202d47654d.csv
Grampo para isolamento nÂº206;4444809;20;DESCLASSIFICADO;UN;300;15;itensProposta_027312dc-0e75-4985-975c-e6202d47654d.csv
Grampo para isolamento nÂº207;4444810;10;DESCLASSIFICADO;UN;150;15;itensProposta_027312dc-0e75-4985-975c-e6202d47654d.csv
Grampo para isolamento nÂº210;4444811;10;DESCLASSIFICADO;UN;150;15;itensProposta_027312dc-0e75-4985-975c-e6202d47654d.csv
Grampo para isolamento nÂº211;4444812;10;DESCLASSIFICADO;UN;150;15;itensProposta_027312dc-0e75-4985-975c-e6202d47654d.csv
Grampo para isolamento nÂº212;4444813;20;DESCLASSIFICADO;UN;300;15;itensProposta_027312dc-0e75-4985-975c-e6202d47654d.csv
Grampo para isolamento nÂº26;4444814;10;DESCLASSIFICADO;UN;150;15;itensProposta_027312dc-0e75-4985-975c-e6202d47654d.csv
Grampo para isolamento nÂºW8A;4444815;25;DESCLASSIFICADO;UNI;375;15;itensProposta_027312dc-0e75-4985-975c-e6202d47654d.csv
Kit posicionador para RX adulto;4444817;5;PERDEU;KIT;253.6;50.72;itensProposta_027312dc-0e75-4985-975c-e6202d47654d.csv
Kit posicionador para RX infantil;4444818;5;PERDEU;KIT;253.6;50.72;itensProposta_027312dc-0e75-4985-975c-e6202d47654d.csv
Lima seldin para osso numero 12;4444821;100;DESCLASSIFICADO;UN;4700;47;itensProposta_027312dc-0e75-4985-975c-e6202d47654d.csv
PinÃ§a clinica odontolÃ³gica p/algodÃ£o;4444824;250;VENCEU;UN;2225;8.9;itensProposta_027312dc-0e75-4985-975c-e6202d47654d.csv
PinÃ§a HemostÃ¡tica KELLY curva 14cm;4444826;10;DESCLASSIFICADO;UN;344.9;34.49;itensProposta_027312dc-0e75-4985-975c-e6202d47654d.csv
PinÃ§a HemostÃ¡tica KELLY curva 16cm;4444827;5;DESCLASSIFICADO;UN;226.1;45.22;itensProposta_027312dc-0e75-4985-975c-e6202d47654d.csv
PinÃ§a Mosquito 12cm;4444828;5;DESCLASSIFICADO;UN;120.15;24.03;itensProposta_027312dc-0e75-4985-975c-e6202d47654d.csv
PinÃ§a porta grampo palmer;4444829;10;VENCEU;UNI;700;70;itensProposta_027312dc-0e75-4985-975c-e6202d47654d.csv
Porta Agulha Castroviejo Especial WÃ­dea 14cm;4444830;2;DESCLASSIFICADO;UN;528.32;264.16;itensProposta_027312dc-0e75-4985-975c-e6202d47654d.csv
Porta Agulha Castroviejo simples 14cm;4444831;2;PERDEU;UN;297.2;148.6;itensProposta_027312dc-0e75-4985-975c-e6202d47654d.csv
Porta agulha Mayo-Hager 15 cm;4444832;100;VENCEU;UN;1998;19.98;itensProposta_027312dc-0e75-4985-975c-e6202d47654d.csv
Porta Agulha Orto Mathieu 14cm;4444833;2;PERDEU;UN;112.52;56.26;itensProposta_027312dc-0e75-4985-975c-e6202d47654d.csv
Porta algodÃ£o e/ou resÃ­duos;4444834;15;PERDEU;UNI;688.5;45.9;itensProposta_027312dc-0e75-4985-975c-e6202d47654d.csv
Porta-amÃ¡lgama de plÃ¡stico, autoclavÃ¡vel;4444835;2;DESCLASSIFICADO;UN;21;10.5;itensProposta_027312dc-0e75-4985-975c-e6202d47654d.csv
Porta-matriz, tipo Toflemire adulto, em aÃ§o inox;4444836;10;PERDEU;UN;279;27.9;itensProposta_027312dc-0e75-4985-975c-e6202d47654d.csv
Porta-matriz, tipo Toflemire infantil, em aÃ§o inox;4444837;10;PERDEU;UN;279;27.9;itensProposta_027312dc-0e75-4985-975c-e6202d47654d.csv
Pote dappen de vidro;4444839;20;PERDEU;UNI;36.8;1.84;itensProposta_027312dc-0e75-4985-975c-e6202d47654d.csv
Seringa Carpule com refluxo-12,5cm;4444841;100;DESCLASSIFICADO;UN;4684;46.84;itensProposta_027312dc-0e75-4985-975c-e6202d47654d.csv
SindesmÃ³tomo em aÃ§o inox;4444842;60;VENCEU;UN;427.2;7.12;itensProposta_027312dc-0e75-4985-975c-e6202d47654d.csv
Sonda Exploradora endodontica nÂº6;4444843;10;VENCEU;UN;79.9;7.99;itensProposta_027312dc-0e75-4985-975c-e6202d47654d.csv
Sonda Exploradora OdontolÃ³gica nÂº5;4444844;150;VENCEU;UNI;853.5;5.69;itensProposta_027312dc-0e75-4985-975c-e6202d47654d.csv
Sonda Milimetrada Carolina do Norte NÂº 15;4444845;2;VENCEU;UN;59.3;29.65;itensProposta_027312dc-0e75-4985-975c-e6202d47654d.csv
Sonda milimetrada em aÃ§o inox;4444846;20;PERDEU;UN;520;26;itensProposta_027312dc-0e75-4985-975c-e6202d47654d.csv
Tesoura cirÃºrgica IRIS reta 12cm;4444849;100;PERDEU;UN;1246;12.46;itensProposta_027312dc-0e75-4985-975c-e6202d47654d.csv
Tesoura cirÃºrgica MAYO reta 14cm;4444850;10;DESCLASSIFICADO;UN;417.6;41.76;itensProposta_027312dc-0e75-4985-975c-e6202d47654d.csv
Tesoura Metzenbaum Curva 15cm;4444851;2;VENCEU;UN;50.82;25.41;itensProposta_027312dc-0e75-4985-975c-e6202d47654d.csv
Abaixador de lingua descartÃ¡vel;4444852;80;INABILITADO;PCT;252.8;3.16;itensProposta_027312dc-0e75-4985-975c-e6202d47654d.csv
Abridor De Boca Abritec - adulto;4444853;10;PERDEU;UN;47.1;4.71;itensProposta_027312dc-0e75-4985-975c-e6202d47654d.csv
Abridor De Boca Abritec - infantil;4444854;10;PERDEU;UN;47.1;4.71;itensProposta_027312dc-0e75-4985-975c-e6202d47654d.csv
Ãcido fosfÃ³rico 37% em gel;4444855;200;VENCEU;PCT;600;3;itensProposta_027312dc-0e75-4985-975c-e6202d47654d.csv
Adesivo dental fotopolimerizÃ¡vel do tipo II;4444859;200;PERDEU;FR.;13570;67.85;itensProposta_027312dc-0e75-4985-975c-e6202d47654d.csv
Afastador Labial Expandex - adulto;4444861;5;VENCEU;UN;36.7;7.34;itensProposta_027312dc-0e75-4985-975c-e6202d47654d.csv
Afastador Labial Expandex - infantil;4444862;5;VENCEU;UN;36.7;7.34;itensProposta_027312dc-0e75-4985-975c-e6202d47654d.csv
Agulha gengival CURTA descartÃ¡vel;4444865;300;VENCEU;CX;7890;26.3;itensProposta_027312dc-0e75-4985-975c-e6202d47654d.csv
Agulha gengival EXTRA CURTA descartavel.;4444866;30;DESCLASSIFICADO;CX;1118.7;37.29;itensProposta_027312dc-0e75-4985-975c-e6202d47654d.csv
Ãlcool 70% - Litro.;4444867;1500;PERDEU;L;6300;4.2;itensProposta_027312dc-0e75-4985-975c-e6202d47654d.csv
Alginato tipo II;4444869;200;PERDEU;PCT;1986;9.93;itensProposta_027312dc-0e75-4985-975c-e6202d47654d.csv
ALGODÃO EM ROLETES;4444870;2000;PERDEU;PCT;3500;1.75;itensProposta_027312dc-0e75-4985-975c-e6202d47654d.csv
Amalgama em cÃ¡psula - 1 PorÃ§Ã£o - Kit 50 cÃ¡psulas;4444871;5;DESCLASSIFICADO;KIT;428.7;85.74;itensProposta_027312dc-0e75-4985-975c-e6202d47654d.csv
Amalgama em cÃ¡psula - 2 PorÃ§Ãµes - Kit 50 cÃ¡psulas;4444872;5;DESCLASSIFICADO;KIT;826.45;165.29;itensProposta_027312dc-0e75-4985-975c-e6202d47654d.csv
AnestÃ©sico ARTICAINE 4% COM vasoconstritor epinefrina 1:100.;4444873;20;PERDEU;CX;2558.2;127.91;itensProposta_027312dc-0e75-4985-975c-e6202d47654d.csv
AnestÃ©sico LIDOCAINA 2% COM vasocontritor epinefrina 1:100.0;4444874;550;VENCEU;CX;34100;62;itensProposta_027312dc-0e75-4985-975c-e6202d47654d.csv
AnestÃ©sico MEPIVACAINA 2% COM vasoconstritor epinefrina 1:10;4444875;186;VENCEU;CX;16412.64;88.24;itensProposta_027312dc-0e75-4985-975c-e6202d47654d.csv
AnestÃ©sico MEPIVACAINA 2% COM vasoconstritor epinefrina 1:10;4444876;564;PERDEU;CX;49767.36;88.24;itensProposta_027312dc-0e75-4985-975c-e6202d47654d.csv
AnestÃ©sico MEPIVACAINA 3% SEM vasoconstritor;4444877;70;VENCEU;CX;6176.8;88.24;itensProposta_027312dc-0e75-4985-975c-e6202d47654d.csv
AnestÃ©sico tÃ³pico gel.;4444878;300;PERDEU;POT;1737;5.79;itensProposta_027312dc-0e75-4985-975c-e6202d47654d.csv
Avental RX para Paciente Adulto;4444881;1;DESCLASSIFICADO;UN;420.77;420.77;itensProposta_027312dc-0e75-4985-975c-e6202d47654d.csv
Avental RX para Paciente Infantil;4444882;1;DESCLASSIFICADO;UN;389;389;itensProposta_027312dc-0e75-4985-975c-e6202d47654d.csv
Barreira gengival tipo TOPDAM - fotopolimerizÃ¡vel;4444887;40;DESCLASSIFICADO;KIT;754.8;18.87;itensProposta_027312dc-0e75-4985-975c-e6202d47654d.csv
Bicarbonato de sÃ³dio - 200g;4444888;70;PERDEU;POT;616.7;8.81;itensProposta_027312dc-0e75-4985-975c-e6202d47654d.csv
Broca alta rotaÃ§Ã£o nÂ° 1112 F;4444891;150;PERDEU;UN;198;1.32;itensProposta_027312dc-0e75-4985-975c-e6202d47654d.csv
Broca alta rotaÃ§Ã£o nÂº 1190 F;4444892;150;PERDEU;UN;198;1.32;itensProposta_027312dc-0e75-4985-975c-e6202d47654d.csv
Broca alta rotaÃ§Ã£o nÂº 2135 F;4444893;150;PERDEU;UN;198;1.32;itensProposta_027312dc-0e75-4985-975c-e6202d47654d.csv
Broca alta rotaÃ§Ã£o nÂº 3118 F;4444894;150;PERDEU;UN;198;1.32;itensProposta_027312dc-0e75-4985-975c-e6202d47654d.csv
Broca alta rotaÃ§Ã£o nÂº 3168 F;4444895;150;PERDEU;UNI;198;1.32;itensProposta_027312dc-0e75-4985-975c-e6202d47654d.csv
Broca alta rotaÃ§Ã£o nÂº 3195 F;4444896;150;PERDEU;UN;198;1.32;itensProposta_027312dc-0e75-4985-975c-e6202d47654d.csv
Broca de alta rotaÃ§Ã£o carbide esfÃ©rica nÂ° Â½ . Autoclavavel;4444900;30;VENCEU;UN;119.1;3.97;itensProposta_027312dc-0e75-4985-975c-e6202d47654d.csv
Broca de alta rotaÃ§Ã£o carbide esfÃ©rica nÂ° 4. Autoclavavel;4444901;120;VENCEU;UN;476.4;3.97;itensProposta_027312dc-0e75-4985-975c-e6202d47654d.csv
Broca de alta rotaÃ§Ã£o carbide esfÃ©rica nÂ° 6. Autoclavavel;4444902;120;VENCEU;UN;476.4;3.97;itensProposta_027312dc-0e75-4985-975c-e6202d47654d.csv
Broca de alta rotaÃ§Ã£o carbide esfÃ©rica nÂ° 8. Autoclavavel;4444903;120;VENCEU;UN;476.4;3.97;itensProposta_027312dc-0e75-4985-975c-e6202d47654d.csv
Broca de alta rotaÃ§Ã£o carbide esfÃ©rica nÂº Â¼.  Autoclavavel;4444904;30;VENCEU;UN;119.1;3.97;itensProposta_027312dc-0e75-4985-975c-e6202d47654d.csv
Broca de alta rotaÃ§Ã£o diamantada 1033;4444905;50;PERDEU;UN;66;1.32;itensProposta_027312dc-0e75-4985-975c-e6202d47654d.csv
Broca de alta rotaÃ§Ã£o diamantada 1047;4444906;50;PERDEU;UN;66;1.32;itensProposta_027312dc-0e75-4985-975c-e6202d47654d.csv
Broca de alta rotaÃ§Ã£o diamantada esferica 1012 haste longa;4444907;50;PERDEU;UN;66;1.32;itensProposta_027312dc-0e75-4985-975c-e6202d47654d.csv
Broca de alta rotaÃ§Ã£o diamantada esferica 1012;4444908;400;PERDEU;UN;528;1.32;itensProposta_027312dc-0e75-4985-975c-e6202d47654d.csv
Broca de alta rotaÃ§Ã£o diamantada esfÃ©rica 1014;4444909;50;PERDEU;UN;66;1.32;itensProposta_027312dc-0e75-4985-975c-e6202d47654d.csv
Broca de alta rotaÃ§Ã£o diamantada esferica 1014. AutoclavÃ¡vel;4444910;400;PERDEU;UN;528;1.32;itensProposta_027312dc-0e75-4985-975c-e6202d47654d.csv
Broca de alta rotaÃ§Ã£o diamantada esferica 1016 haste longa;4444911;10;PERDEU;UN;13.2;1.32;itensProposta_027312dc-0e75-4985-975c-e6202d47654d.csv
Broca de alta rotaÃ§Ã£o diamantada esferica 1019. AutoclavÃ¡vel;4444913;350;PERDEU;UN;462;1.32;itensProposta_027312dc-0e75-4985-975c-e6202d47654d.csv
Broca de alta rotaÃ§Ã£o diamantada nÂº 2082, cÃ´nica, topo INATI;4444914;70;PERDEU;UN;92.4;1.32;itensProposta_027312dc-0e75-4985-975c-e6202d47654d.csv
Broca de alta rotaÃ§Ã£o diamantada nÂº3082, cÃ´nica, topo inativ;4444916;70;PERDEU;UN;92.4;1.32;itensProposta_027312dc-0e75-4985-975c-e6202d47654d.csv
Broca de baixa rotaÃ§Ã£o CARBIDE nÂ° 1;4444918;200;VENCEU;UN;794;3.97;itensProposta_027312dc-0e75-4985-975c-e6202d47654d.csv
Broca de baixa rotaÃ§Ã£o carbide nÂ° 2;4444919;200;VENCEU;UN;794;3.97;itensProposta_027312dc-0e75-4985-975c-e6202d47654d.csv
Broca de baixa rotaÃ§Ã£o carbide nÂ° 4;4444920;600;PERDEU;UN;2382;3.97;itensProposta_027312dc-0e75-4985-975c-e6202d47654d.csv
Broca de baixa rotaÃ§Ã£o carbide nÂ° 6;4444921;600;PERDEU;UN;2382;3.97;itensProposta_027312dc-0e75-4985-975c-e6202d47654d.csv
Broca de baixa rotaÃ§Ã£o carbide nÂ° 8;4444922;500;VENCEU;UN;1900;3.8;itensProposta_027312dc-0e75-4985-975c-e6202d47654d.csv
Broca de Gates Glidden nÂº1 de 32 mm;4444929;20;DESCLASSIFICADO;UN;232.4;11.62;itensProposta_027312dc-0e75-4985-975c-e6202d47654d.csv
