idLiquidacao;parcelaEmpenho;dataPagamento;tipoPagamento;banco;agenciaBancaria;contaCorrente;historico;valorPagamento;anulacoesPagamento;retencoesPagamento;origem_arquivo
5169;1;2019-07-24;DÃ©bito em conta;1 - BANCO DO BRASIL;3226-3 - CENTRO;16.532-8; ;154.6; ; ;pagamentos_153d261e-6948-42c7-8ff7-8765546443ed.csv
4797;1;2019-07-25;DÃ©bito em conta;1 - BANCO DO BRASIL;3226-3 - CENTRO;1700116-1; ;122.29; ; ;pagamentos_153da2b5-2141-44a5-b767-0a0f4ab000d5.csv
2874;1;2019-08-05;DÃ©bito em conta;104 - CAIXA ECONÃMICA FEDERAL - CEF;0415-4 - CRICIUMA;624.016-5; ;831; ; ;pagamentos_154097f0-24ba-4b27-b3bd-1054eec8dd25.csv
102;1;2019-02-13;DÃ©bito em conta;1 - BANCO DO BRASIL;3226-3 - CENTRO;20.267-3; ;65751.45; ; ;pagamentos_15425f32-1a00-44cb-9626-1d1c3c901bc7.csv
7898;1;2019-09-23;DÃ©bito em conta;1 - BANCO DO BRASIL;3226-3 - CENTRO;615.620-7; ;6493.6; ; ;pagamentos_15436d33-196f-4b60-a363-9f2beb05ad35.csv
10439;1;2019-11-28;DÃ©bito em conta;104 - CAIXA ECONOMICA FEDERAL S/A;0415-4 - CRICIUMA;32-4      ; ;175; ; ;pagamentos_1547e629-ee46-41a4-b0ab-366fc6e42377.csv
6630;1;2019-09-11;DÃ©bito em conta;1 - BANCO DO BRASIL;3226-3 - CENTRO;16.836-X; ;298.9; ; ;pagamentos_154ae908-7796-447c-a819-740e0263b158.csv
5893;1;2019-07-25;DÃ©bito em conta;1 - BANCO DO BRASIL;3226-3 - CENTRO;1700116-1; ;40924.65; ; ;pagamentos_1568e133-9a09-4485-bbf3-79f0c1fbffc5.csv
6314;1;2019-08-21;DÃ©bito em conta;1 - BANCO DO BRASIL;3226-3 - CENTRO;1700116-1; ;4413.75; ; ;pagamentos_1568e133-9a09-4485-bbf3-79f0c1fbffc5.csv
11178;1;2019-12-18;DÃ©bito em conta;1 - BANCO DO BRASIL;3226-3 - CENTRO;20.717-9; ;7642.5; ; ;pagamentos_15696896-1bda-4d11-8a1d-0e01fd427464.csv
307;1;2019-02-11;DÃ©bito em conta;001 - BANCO DO BRASIL S/A;3226-3 - CENTRO;11558-4; ;1847.32; ; ;pagamentos_156eae8d-e545-4223-a665-9ba4cb89d652.csv
835;1;2019-03-25;DÃ©bito em conta;001 - BANCO DO BRASIL S/A;3226-3 - CENTRO;11558-4; ;1847.32; ; ;pagamentos_156eae8d-e545-4223-a665-9ba4cb89d652.csv
1775;1;2019-05-15;DÃ©bito em conta;001 - BANCO DO BRASIL S/A;3226-3 - CENTRO;11558-4; ;1847.32; ; ;pagamentos_156eae8d-e545-4223-a665-9ba4cb89d652.csv
4730;1;2019-11-04;DÃ©bito em conta;001 - BANCO DO BRASIL S/A;3226-3 - CENTRO;11558-4; ;4618.3; ; ;pagamentos_156eae8d-e545-4223-a665-9ba4cb89d652.csv
5881;1;2019-12-20;DÃ©bito em conta;001 - BANCO DO BRASIL S/A;3226-3 - CENTRO;11558-4; ;923.66; ; ;pagamentos_156eae8d-e545-4223-a665-9ba4cb89d652.csv
10386;1;2019-11-25; ; ; ; ; ;97020.04; ;retencoesPagamento_66958b77-6abd-40ec-ab1f-73c3f8466d2d.csv;pagamentos_156f06f8-6f42-4435-8746-2ef453efb44e.csv
10386;1;2019-11-28;DÃ©bito em conta;104 - CAIXA ECONOMICA FEDERAL S/A;0415-4 - CRICIUMA;32-4      ; ;256514.11; ; ;pagamentos_156f06f8-6f42-4435-8746-2ef453efb44e.csv
2180;1;2019-06-06;DÃ©bito em conta;001 - BANCO DO BRASIL S/A;3226-3 - CENTRO;11558-4; ;917.71; ; ;pagamentos_15778d80-7781-44c9-8e1c-6dccf5870c82.csv
2619;1;2019-06-27; ; ; ; ; ;71026.07; ;retencoesPagamento_9448e5e8-3f95-4a03-af49-cf8d9bdf74db.csv;pagamentos_157f12ac-de74-4a65-bb51-96c689068400.csv
2619;1;2019-06-28;DÃ©bito em conta;001 - BANCO DO BRASIL S/A;3226-3 - CENTRO;11558-4; ;129698.33; ; ;pagamentos_157f12ac-de74-4a65-bb51-96c689068400.csv
661;1;2019-02-22; ; ; ; ; ;31575.1; ;retencoesPagamento_d1944ab1-9f9f-4b67-a896-3b82162f4c52.csv;pagamentos_1580c9d3-6217-4bc4-aabb-6560ab54fa28.csv
661;1;2019-02-28;DÃ©bito em conta;001 - BANCO DO BRASIL S/A;3226-3 - CENTRO;11558-4; ;94581.64; ; ;pagamentos_1580c9d3-6217-4bc4-aabb-6560ab54fa28.csv
1975;1;2019-04-11;DÃ©bito em conta;1 - BANCO DO BRASIL;3226-3 - CENTRO;1700116-1; ;1292.15; ; ;pagamentos_15836a44-19ba-421e-8ad6-fd54a224d092.csv
3667;1;2019-09-16;DÃ©bito em conta;104 - CAIXA ECONÃMICA FEDERAL - CEF;0415-4 - CRICIUMA;624.016-5; ;3172.05; ; ;pagamentos_158d30ea-0bf7-4462-a5c5-a288fa36567b.csv
1112;1;2019-04-04;DÃ©bito em conta;104 - CAIXA ECONÃMICA FEDERAL - CEF;0415-4 - CRICIUMA;624.016-5; ;42000; ; ;pagamentos_158eb6c7-7ed9-44b3-85ef-87620211f863.csv
2749;1;2019-06-13; ; ; ; ; ;11.16; ;retencoesPagamento_ce27f918-eb00-4dff-84ba-5d1c71ba75df.csv;pagamentos_159bcc2b-96b4-46e5-a846-c365b2a373c8.csv
2749;1;2019-07-08;DÃ©bito em conta;104 - CAIXA ECONÃMICA FEDERAL - CEF;0415-4 - CRICIUMA;624.016-5; ;279.34; ; ;pagamentos_159bcc2b-96b4-46e5-a846-c365b2a373c8.csv
8130;1;2019-09-26;DÃ©bito em conta;1 - BANCO DO BRASIL;3226-3 - CENTRO;1700116-1; ;512.91; ; ;pagamentos_15a2ff33-8c82-43a1-98ee-ae0477a06863.csv
644;1;2019-01-16;DÃ©bito em conta;1 - BANCO DO BRASIL;3226-3 - CENTRO;8.569-3   ; ;12580; ; ;pagamentos_15a316b2-a367-4237-b114-8b8e6269bce9.csv
2929;1;2019-08-05;DÃ©bito em conta;104 - CAIXA ECONÃMICA FEDERAL - CEF;0415-4 - CRICIUMA;624.016-5; ;632.2; ; ;pagamentos_15a8cf4c-96ef-45d2-a9c3-1be1c99e8c9d.csv
5093;1;2019-11-25;DÃ©bito em conta;104 - CAIXA ECONÃMICA FEDERAL - CEF;0415-4 - CRICIUMA;624.016-5; ;940.36; ; ;pagamentos_15ae6e73-5296-499a-aa80-076b5d368ed4.csv
2626;1;2019-04-22;DÃ©bito em conta;104 - CAIXA ECONOMICA FEDERAL S/A;0415-4 - CRICIUMA;672.010-8; ;11767.76; ; ;pagamentos_15b9a447-8ffd-4a84-80b9-f5bbc84a4338.csv
118;1;2019-01-30; ; ; ; ; ;107.09; ;retencoesPagamento_0861a495-2050-4248-8021-023b04805bab.csv;pagamentos_15c0a699-7040-40cd-b908-2bf8f5235768.csv
118;1;2019-02-04;DÃ©bito em conta;104 - CAIXA ECONÃMICA FEDERAL - CEF;0415-4 - CRICIUMA;624.016-5; ;5220.56; ; ;pagamentos_15c0a699-7040-40cd-b908-2bf8f5235768.csv
544;1;2019-01-31; ; ; ; ; ;68.54; ;retencoesPagamento_e98b9302-ecf4-49bf-892f-2450d87581be.csv;pagamentos_15c0a699-7040-40cd-b908-2bf8f5235768.csv
544;1;2019-02-27;DÃ©bito em conta;104 - CAIXA ECONÃMICA FEDERAL - CEF;0415-4 - CRICIUMA;624.016-5; ;3341.41; ; ;pagamentos_15c0a699-7040-40cd-b908-2bf8f5235768.csv
1136;1;2019-03-01; ; ; ; ; ;92.54; ;retencoesPagamento_1ae6ef0f-9bb6-4e2b-8023-400d721becf7.csv;pagamentos_15c0a699-7040-40cd-b908-2bf8f5235768.csv
1136;1;2019-04-05;DÃ©bito em conta;104 - CAIXA ECONÃMICA FEDERAL - CEF;0415-4 - CRICIUMA;624.016-5; ;4511.21; ; ;pagamentos_15c0a699-7040-40cd-b908-2bf8f5235768.csv
1446;1;2019-03-29; ; ; ; ; ;98.53; ;retencoesPagamento_aec2c14a-26a1-412e-9471-eee71191fda5.csv;pagamentos_15c0a699-7040-40cd-b908-2bf8f5235768.csv
1446;1;2019-04-26;DÃ©bito em conta;104 - CAIXA ECONÃMICA FEDERAL - CEF;0415-4 - CRICIUMA;624.016-5; ;4803.67; ; ;pagamentos_15c0a699-7040-40cd-b908-2bf8f5235768.csv
2038;1;2019-05-02; ; ; ; ; ;153.54; ;retencoesPagamento_f6f0794b-b239-41ea-b8a5-3296741a3827.csv;pagamentos_15c0a699-7040-40cd-b908-2bf8f5235768.csv
2038;1;2019-05-28;DÃ©bito em conta;104 - CAIXA ECONÃMICA FEDERAL - CEF;0415-4 - CRICIUMA;624.016-5; ;7485.51; ; ;pagamentos_15c0a699-7040-40cd-b908-2bf8f5235768.csv
2560;1;2019-05-31; ; ; ; ; ;105.3; ;retencoesPagamento_30d9421a-981a-4357-98e3-528a4a1617e2.csv;pagamentos_15c0a699-7040-40cd-b908-2bf8f5235768.csv
2560;1;2019-07-02;DÃ©bito em conta;104 - CAIXA ECONÃMICA FEDERAL - CEF;0415-4 - CRICIUMA;624.016-5; ;5133.45; ; ;pagamentos_15c0a699-7040-40cd-b908-2bf8f5235768.csv
3193;1;2019-07-25; ; ; ; ; ;88.58; ;retencoesPagamento_7bba5029-6b44-47f7-8caa-919590d32bb0.csv;pagamentos_15c0a699-7040-40cd-b908-2bf8f5235768.csv
3193;1;2019-08-01;DÃ©bito em conta;104 - CAIXA ECONÃMICA FEDERAL - CEF;0415-4 - CRICIUMA;624.016-5; ;4318.32; ; ;pagamentos_15c0a699-7040-40cd-b908-2bf8f5235768.csv
3629;1;2019-07-31; ; ; ; ; ;69.43; ;retencoesPagamento_f13f12b1-8127-489d-a176-31b692262916.csv;pagamentos_15c0a699-7040-40cd-b908-2bf8f5235768.csv
3629;1;2019-08-28;DÃ©bito em conta;104 - CAIXA ECONÃMICA FEDERAL - CEF;0415-4 - CRICIUMA;624.016-5; ;3384.97; ; ;pagamentos_15c0a699-7040-40cd-b908-2bf8f5235768.csv
4145;1;2019-09-24; ; ; ; ; ;122.78; ;retencoesPagamento_c57825ab-d03e-4d6b-8e83-838667f238f2.csv;pagamentos_15c0a699-7040-40cd-b908-2bf8f5235768.csv
4145;1;2019-10-02;DÃ©bito em conta;104 - CAIXA ECONÃMICA FEDERAL - CEF;0415-4 - CRICIUMA;624.016-5; ;5985.92; ; ;pagamentos_15c0a699-7040-40cd-b908-2bf8f5235768.csv
4746;1;2019-10-28; ; ; ; ; ;148.82; ;retencoesPagamento_99f6bd09-8a84-4022-8f30-1994c6ad7178.csv;pagamentos_15c0a699-7040-40cd-b908-2bf8f5235768.csv
4746;1;2019-11-04;DÃ©bito em conta;104 - CAIXA ECONÃMICA FEDERAL - CEF;0415-4 - CRICIUMA;624.016-5; ;7255.28; ; ;pagamentos_15c0a699-7040-40cd-b908-2bf8f5235768.csv
5334;1;2019-11-01; ; ; ; ; ;145.76; ;retencoesPagamento_b7d32ff6-d18a-4267-8a16-6664096bc13b.csv;pagamentos_15c0a699-7040-40cd-b908-2bf8f5235768.csv
5334;1;2019-12-06;DÃ©bito em conta;104 - CAIXA ECONÃMICA FEDERAL - CEF;0415-4 - CRICIUMA;624.016-5; ;7105.94; ; ;pagamentos_15c0a699-7040-40cd-b908-2bf8f5235768.csv
10112;1;2019-11-26;DÃ©bito em conta;1 - BANCO DO BRASIL;3226-3 - CENTRO;16.532-8; ;79.79; ; ;pagamentos_15c39751-9490-49c2-aacc-fbc6c65b86d1.csv
4059;1;2019-10-07;DÃ©bito em conta;001 - BANCO DO BRASIL S/A;3226-3 - CENTRO;664.370-1; ;1890; ; ;pagamentos_15cbcfd7-7a62-4cf7-9047-ea92e1534a91.csv
3773;1;2019-08-27; ; ; ; ; ;434933.05; ;retencoesPagamento_4bfc95a4-3482-4a05-86e7-cc66fce2cb1d.csv;pagamentos_15cc2c0f-6b5a-4d94-9d1f-114ba74724bb.csv
3773;1;2019-08-30;DÃ©bito em conta;001 - BANCO DO BRASIL S/A;3226-3 - CENTRO;11558-4; ;1033468.47; ; ;pagamentos_15cc2c0f-6b5a-4d94-9d1f-114ba74724bb.csv
4213;1;2019-10-15;DÃ©bito em conta;104 - CAIXA ECONÃMICA FEDERAL - CEF;0415-4 - CRICIUMA;624.016-5; ;1253.89; ; ;pagamentos_15cf1183-8956-44aa-a5df-54974107c85d.csv
3314;1;2019-05-08;DÃ©bito em conta;104 - CAIXA ECONOMICA FEDERAL S/A;0415-4 - CRICIUMA;672.010-8; ;35144.98; ; ;pagamentos_15cf92f0-acfd-43d1-9b47-65d3e5e2c1c1.csv
5853;1;2019-08-07;DÃ©bito em conta;1 - BANCO DO BRASIL;3226-3 - CENTRO;19.045-4; ;17557.39; ; ;pagamentos_15d911e5-e2e5-4c81-a681-4e1d0684225d.csv
6397;1;2019-08-14;DÃ©bito em conta;1 - BANCO DO BRASIL;3226-3 - CENTRO;19.045-4; ;13138.56; ; ;pagamentos_15d911e5-e2e5-4c81-a681-4e1d0684225d.csv
6599;1;2019-08-21;DÃ©bito em conta;1 - BANCO DO BRASIL;3226-3 - CENTRO;19.045-4; ;1700.4; ; ;pagamentos_15d911e5-e2e5-4c81-a681-4e1d0684225d.csv
7352;1;2019-09-04;DÃ©bito em conta;1 - BANCO DO BRASIL;3226-3 - CENTRO;19.045-4; ;2924.12; ; ;pagamentos_15d911e5-e2e5-4c81-a681-4e1d0684225d.csv
7354;1;2019-09-04;DÃ©bito em conta;1 - BANCO DO BRASIL;3226-3 - CENTRO;19.045-4; ;113.36; ; ;pagamentos_15d911e5-e2e5-4c81-a681-4e1d0684225d.csv
1954;1;2019-04-11;DÃ©bito em conta;1 - BANCO DO BRASIL;3226-3 - CENTRO;1700116-1; ;132.57; ; ;pagamentos_15d9b84a-0e7c-4ec9-8362-bf3345929baf.csv
4511;1;2019-06-12;DÃ©bito em conta;1 - BANCO DO BRASIL;3226-3 - CENTRO;1700116-1; ;79.79; ; ;pagamentos_15db57df-0111-41b6-9997-42e14681bb55.csv
10022;1;2019-11-19;DÃ©bito em conta;1 - BANCO DO BRASIL;3226-3 - CENTRO;1700116-1; ;38293.77; ; ;pagamentos_15dcc02d-a5e4-4781-b732-2ce2cc1f3636.csv
6322;1;2019-08-21;DÃ©bito em conta;1 - BANCO DO BRASIL;3226-3 - CENTRO;1700116-1; ;5839.45; ; ;pagamentos_15de94c8-6f6b-40ea-ae67-c6e5ce9c3207.csv
2208;1;2019-05-31;DÃ©bito em conta;001 - BANCO DO BRASIL S/A;3226-3 - CENTRO;11558-4; ;3504.52; ; ;pagamentos_15e5fe5e-d483-46bf-922f-19ad00998b56.csv
47;1;2019-01-07; ; ; ; ; ;2561.17; ;retencoesPagamento_8e9bb3b7-95f7-4117-8802-ffda263e2e07.csv;pagamentos_15ec30bf-cbcf-44df-9b5b-3d7a1a4dcd4e.csv
47;1;2019-01-07;DÃ©bito em conta;104 - CAIXA ECONOMICA FEDERAL S/A;0415-4 - CRICIUMA;32-4      ; ;13161.81; ; ;pagamentos_15ec30bf-cbcf-44df-9b5b-3d7a1a4dcd4e.csv
2222;1;2019-04-08;DÃ©bito em conta;1 - BANCO DO BRASIL;3226-3 - CENTRO;1700116-1; ;1181.01; ; ;pagamentos_15ef197e-5015-4b83-809b-afcadad96637.csv
3381;1;2019-08-08;DÃ©bito em conta;104 - CAIXA ECONÃMICA FEDERAL - CEF;0415-4 - CRICIUMA;624.016-5; ;4000; ; ;pagamentos_15f1f80f-a157-4355-bf99-b8d816b8a917.csv
9580;1;2019-10-30;DÃ©bito em conta;104 - CAIXA ECONOMICA FEDERAL S/A;0415-4 - CRICIUMA;32-4      ; ;3110.67; ; ;pagamentos_15fe9007-8f56-400d-abdb-bbe672c52b59.csv
9150;1;2019-11-07;DÃ©bito em conta;104 - CAIXA ECONOMICA FEDERAL S/A;0415-4 - CRICIUMA;672.010-8; ;2276.8; ; ;pagamentos_160b9cf0-861f-4d7f-982a-1b088d610421.csv
9767;1;2019-11-19;DÃ©bito em conta;1 - BANCO DO BRASIL;3226-3 - CENTRO;16.532-8; ;6340.71; ; ;pagamentos_16108475-4d9d-43e9-9c59-21b2ce11c06b.csv
1130;1;2019-03-26; ; ; ; ; ;63.49; ;retencoesPagamento_7d54e5a2-e925-4d6d-af46-b532496dbeaa.csv;pagamentos_1613528c-3e1b-44d2-9fce-ad5c4b32da35.csv
1130;1;2019-04-05;DÃ©bito em conta;001 - BANCO DO BRASIL S/A;3226-3 - CENTRO;11558-4; ;1750.56; ; ;pagamentos_1613528c-3e1b-44d2-9fce-ad5c4b32da35.csv
137;1;2019-09-19;DÃ©bito em conta;001 - BRASIL;3226-3 - CENTRO;671.376; ;2208.54; ; ;pagamentos_1613e5f1-87f1-4f50-8355-6ee2f399b7f5.csv
6173;1;2019-07-31;DÃ©bito em conta;1 - BANCO DO BRASIL;3226-3 - CENTRO;1700116-1; ;250; ; ;pagamentos_16163c85-1ab6-41fe-ae88-19f3fad537c9.csv
134;1;2019-09-09;DÃ©bito em conta;001 - BRASIL;3226-3 - CENTRO;671.376; ;400; ; ;pagamentos_16200efe-6ec3-41b5-9216-9b6e7584aad8.csv
144;1;2019-09-17;DÃ©bito em conta;001 - BRASIL;3226-3 - CENTRO;671.376; ;400; ; ;pagamentos_16200efe-6ec3-41b5-9216-9b6e7584aad8.csv
162;1;2019-10-18;DÃ©bito em conta;001 - BRASIL;3226-3 - CENTRO;671.376; ;400; ; ;pagamentos_16200efe-6ec3-41b5-9216-9b6e7584aad8.csv
169;1;2019-11-04;DÃ©bito em conta;001 - BRASIL;3226-3 - CENTRO;671.376; ;400; ; ;pagamentos_16200efe-6ec3-41b5-9216-9b6e7584aad8.csv
183;1;2019-11-19;DÃ©bito em conta;001 - BRASIL;3226-3 - CENTRO;671.376; ;400; ; ;pagamentos_16200efe-6ec3-41b5-9216-9b6e7584aad8.csv
187;1;2019-12-03;DÃ©bito em conta;001 - BRASIL;3226-3 - CENTRO;671.376; ;400; ; ;pagamentos_16200efe-6ec3-41b5-9216-9b6e7584aad8.csv
2181;1;2019-03-29;DÃ©bito em conta;104 - CAIXA ECONOMICA FEDERAL S/A;0415-4 - CRICIUMA;32-4      ; ;2535.46; ; ;pagamentos_1623ac3c-fc6f-41e0-861f-3d18f21641af.csv
4841;1;2019-07-01;DÃ©bito em conta;1 - BANCO DO BRASIL;3226-3 - CENTRO;1700116-1; ;5120.38; ; ;pagamentos_1625ae25-5f9a-4039-a09c-7a873b887927.csv
4105;1;2019-09-09; ; ; ; ; ;4.01; ;retencoesPagamento_b1c157e6-0573-4860-bd55-f5e5c83c015e.csv;pagamentos_16389340-f8a1-475f-8846-a97cdbd65776.csv
4105;1;2019-09-30;DÃ©bito em conta;104 - CAIXA ECONÃMICA FEDERAL - CEF;0415-4 - CRICIUMA;624.016-5; ;196.59; ; ;pagamentos_16389340-f8a1-475f-8846-a97cdbd65776.csv
2719;1;2019-06-28;DÃ©bito em conta;001 - BANCO DO BRASIL S/A;3226-3 - CENTRO;11558-4; ;139559.51; ; ;pagamentos_163d5620-df1c-42b8-8fdd-8e2addb35bc3.csv
5745;1;2019-07-25;DÃ©bito em conta;1 - BANCO DO BRASIL;3226-3 - CENTRO;1700116-1; ;466178; ; ;pagamentos_16404e37-5e74-4354-b16e-c422bdc4d9a8.csv
1786;1;2019-04-10;DÃ©bito em conta;1 - BANCO DO BRASIL;3226-3 - CENTRO;1700116-1; ;5004; ; ;pagamentos_1642ec4c-bddf-4288-b26e-895c7ab77b29.csv
4565;1;2019-06-10; ; ; ; ; ;33.2; ;retencoesPagamento_430bebe4-cd9d-438b-ba1e-657f6d7a8fe2.csv;pagamentos_164c5a50-73f1-4402-91a2-799c875f20ee.csv
4565;1;2019-07-04;DÃ©bito em conta;1 - BANCO DO BRASIL;3226-3 - CENTRO;16.836-X; ;1626.8; ; ;pagamentos_164c5a50-73f1-4402-91a2-799c875f20ee.csv
3312;1;2019-08-08;DÃ©bito em conta;104 - CAIXA ECONÃMICA FEDERAL - CEF;0415-4 - CRICIUMA;624.016-5; ;42000; ; ;pagamentos_164d6a93-9ec6-42ed-9c53-6bb9dfc3230b.csv
1538;1;2019-03-18;DÃ©bito em conta;1 - BANCO DO BRASIL;3226-3 - CENTRO;1700116-1; ;85.96; ; ;pagamentos_164dbf19-d620-43fe-be22-7c9744a53524.csv
1221;1;2019-04-22;DÃ©bito em conta;001 - BANCO DO BRASIL S/A;3226-3 - CENTRO;11558-4; ;56000; ; ;pagamentos_1652d09d-94d7-4625-b023-9f36955ddcac.csv
4175;1;2019-09-24; ; ; ; ; ;794.06; ;retencoesPagamento_4a5b61e8-8583-420e-bdcb-f6cd5cb3dc4d.csv;pagamentos_165723e1-698c-462e-b7ec-4341af007422.csv
4175;1;2019-10-07;DÃ©bito em conta;001 - BANCO DO BRASIL S/A;3226-3 - CENTRO;11558-4; ;22178.94; ; ;pagamentos_165723e1-698c-462e-b7ec-4341af007422.csv
658;1;2019-06-21;DÃ©bito em conta;001 - BANCO DO BRASIL S/A;3226-3 - CENTRO;15.313-3; ;1360.6; ; ;pagamentos_165ecc5f-3553-4d45-a883-70faf60a2812.csv
1201;1;2019-10-18;DÃ©bito em conta;001 - BANCO DO BRASIL S/A;3226-3 - CENTRO;15.313-3; ;6142.35; ; ;pagamentos_165f95a3-6060-49c3-a3e9-e35cf8c8068f.csv
3659;1;2019-05-24;DÃ©bito em conta;1 - BANCO DO BRASIL;3226-3 - CENTRO;1700116-1; ;10699.09; ; ;pagamentos_16644c05-5f41-470c-9c03-db8fc5a0c29f.csv
10475;1;2019-12-26;DÃ©bito em conta;1 - BANCO DO BRASIL;3226-3 - CENTRO;1700116-1; ;350; ; ;pagamentos_1665d156-24af-4d81-b235-eb508eb0aeb4.csv
7162;1;2019-09-18;DÃ©bito em conta;1 - BANCO DO BRASIL;3226-3 - CENTRO;16.836-X; ;273.6; ; ;pagamentos_1665e1e5-7f05-499a-9e2a-cc83142a977d.csv
6904;1;2019-09-11;DÃ©bito em conta;1 - BANCO DO BRASIL;3226-3 - CENTRO;16.836-X; ;301.05; ; ;pagamentos_1674ae7c-404d-4854-bcfa-d7f62366fffc.csv
2290;1;2019-06-06;DÃ©bito em conta;104 - CAIXA ECONÃMICA FEDERAL - CEF;0415-4 - CRICIUMA;624.016-5; ;130535.61; ; ;pagamentos_167c87bb-8b52-467d-aa0b-bdd6cd678aeb.csv
2438;1;2019-04-11;DÃ©bito em conta;1 - BANCO DO BRASIL;3226-3 - CENTRO;1700116-1; ;79.79; ; ;pagamentos_1683f6df-fb81-49b6-981b-44032e1ada36.csv
4078;1;2019-06-26;DÃ©bito em conta;1 - BANCO DO BRASIL;3226-3 - CENTRO;16.836-X; ;516.37; ; ;pagamentos_16863f63-b68e-42aa-a46e-649ef7a56adb.csv
8901;1;2019-10-16;DÃ©bito em conta;1 - BANCO DO BRASIL;3226-3 - CENTRO;16.532-8; ;79.79; ; ;pagamentos_1686761b-ee86-4b86-8788-dcaf1012ffce.csv
11350;1;2019-11-29; ; ; ; ; ;617.25; ;retencoesPagamento_65b78d40-bc9d-4b9c-aa04-56d35d7e1994.csv;pagamentos_1688c749-d0ff-4ae3-9bad-63717110dbef.csv
11350;1;2019-12-18;DÃ©bito em conta;1 - BANCO DO BRASIL;3226-3 - CENTRO;20.266-5; ;3374.75; ; ;pagamentos_1688c749-d0ff-4ae3-9bad-63717110dbef.csv
4324;1;2019-05-31; ; ; ; ; ;498.09; ;retencoesPagamento_1c346c99-e3fa-4907-81d7-313ebae4edc1.csv;pagamentos_168c77fa-1a4e-4ac9-883a-5a41fe284b9c.csv
4324;1;2019-07-18;DÃ©bito em conta;1 - BANCO DO BRASIL;3226-3 - CENTRO;1700116-1; ;435.83; ; ;pagamentos_168c77fa-1a4e-4ac9-883a-5a41fe284b9c.csv
4324;1;2019-06-06;DÃ©bito em conta;1 - BANCO DO BRASIL;3226-3 - CENTRO;1700116-1; ;23970.81; ; ;pagamentos_168c77fa-1a4e-4ac9-883a-5a41fe284b9c.csv
5284;1;2019-06-28; ; ; ; ; ;523.79; ;retencoesPagamento_a599acdb-751a-40cb-ad17-62f83d673330.csv;pagamentos_168c77fa-1a4e-4ac9-883a-5a41fe284b9c.csv
5284;1;2019-08-19;DÃ©bito em conta;1 - BANCO DO BRASIL;3226-3 - CENTRO;1700116-1; ;458.32; ; ;pagamentos_168c77fa-1a4e-4ac9-883a-5a41fe284b9c.csv
5284;1;2019-07-05;DÃ©bito em conta;1 - BANCO DO BRASIL;3226-3 - CENTRO;1700116-1; ;25207.51; ; ;pagamentos_168c77fa-1a4e-4ac9-883a-5a41fe284b9c.csv
6430;1;2019-08-02; ; ; ; ; ;720.37; ;retencoesPagamento_4f3ab646-2d26-4f43-a404-372848fb2c09.csv;pagamentos_168c77fa-1a4e-4ac9-883a-5a41fe284b9c.csv
6430;1;2019-09-18;DÃ©bito em conta;1 - BANCO DO BRASIL;3226-3 - CENTRO;1700116-1; ;630.32; ; ;pagamentos_168c77fa-1a4e-4ac9-883a-5a41fe284b9c.csv
6430;1;2019-08-08;DÃ©bito em conta;1 - BANCO DO BRASIL;3226-3 - CENTRO;1700116-1; ;34667.58; ; ;pagamentos_168c77fa-1a4e-4ac9-883a-5a41fe284b9c.csv
7580;1;2019-08-30; ; ; ; ; ;848.07; ;retencoesPagamento_9df9ba8d-2b92-4908-b7da-4518d2da32b6.csv;pagamentos_168c77fa-1a4e-4ac9-883a-5a41fe284b9c.csv
7580;1;2019-10-16;DÃ©bito em conta;1 - BANCO DO BRASIL;3226-3 - CENTRO;1700116-1; ;742.06; ; ;pagamentos_168c77fa-1a4e-4ac9-883a-5a41fe284b9c.csv
7580;1;2019-09-05;DÃ©bito em conta;1 - BANCO DO BRASIL;3226-3 - CENTRO;1700116-1; ;40813.51; ; ;pagamentos_168c77fa-1a4e-4ac9-883a-5a41fe284b9c.csv
8658;1;2019-09-30; ; ; ; ; ;320.59; ;retencoesPagamento_0dfc1a7b-9f0d-4b9b-9874-f5099f6b6a3b.csv;pagamentos_168c77fa-1a4e-4ac9-883a-5a41fe284b9c.csv
8658;1;2019-11-18;DÃ©bito em conta;1 - BANCO DO BRASIL;3226-3 - CENTRO;1700116-1; ;280.52; ; ;pagamentos_168c77fa-1a4e-4ac9-883a-5a41fe284b9c.csv
8658;1;2019-10-10;DÃ©bito em conta;1 - BANCO DO BRASIL;3226-3 - CENTRO;1700116-1; ;15428.54; ; ;pagamentos_168c77fa-1a4e-4ac9-883a-5a41fe284b9c.csv
9794;1;2019-11-13;DÃ©bito em conta;1 - BANCO DO BRASIL;3226-3 - CENTRO;1700116-1; ;12433.29; ; ;pagamentos_168c77fa-1a4e-4ac9-883a-5a41fe284b9c.csv
146;1;2019-01-25;DÃ©bito em conta;1 - BANCO DO BRASIL;3226-3 - CENTRO;20.267-3; ;8030; ; ;pagamentos_168db156-a10a-45a3-81d6-ecc1fc750f82.csv
9705;1;2019-10-28; ; ; ; ; ;2.56; ;retencoesPagamento_404d3c41-8a25-4c9c-9073-31860448b8d3.csv;pagamentos_16910ebb-af9d-4956-904b-48b55a9d48f2.csv
9705;1;2019-11-28;DÃ©bito em conta;1 - BANCO DO BRASIL;3226-3 - CENTRO;20.267-3; ;69.44; ; ;pagamentos_16910ebb-af9d-4956-904b-48b55a9d48f2.csv
