descricao;idItem;numero;quantidade;situacao;unidadeMedida;valorTotal;valorUnitario;origem_arquivo
3305192 CABO;1308750;757;4;ATIVO;UNIDADE;434.44;108.61;itens_5e7b6522-7b16-4567-aadd-09da895015fb.csv
7W-2327 FILTRO;1308763;335;5;ATIVO;UNIDADE;446.6;89.32;itens_5e7b6522-7b16-4567-aadd-09da895015fb.csv
73181600 PORCA DE ACO M10;1308777;1107;2;ATIVO;UNIDADE;10.96;5.48;itens_5e7b6522-7b16-4567-aadd-09da895015fb.csv
73181500 PARAFUSO ACO CABECA SEXTAVA;1308778;1092;8;ATIVO;UNIDADE;186.4;23.3;itens_5e7b6522-7b16-4567-aadd-09da895015fb.csv
73181900 BUJAO DE ACO CARCACA DO MOT;1308781;1058;2;ATIVO;UNIDADE;14.54;7.27;itens_5e7b6522-7b16-4567-aadd-09da895015fb.csv
84099999 CASQUILHO DE MOTOR - ACO;1308782;1083;2;ATIVO;UNIDADE;202.16;101.08;itens_5e7b6522-7b16-4567-aadd-09da895015fb.csv
40169300 ANEL DE VEDACAO DE BORRACHA;1308783;1068;2;ATIVO;UNIDADE;11.36;5.68;itens_5e7b6522-7b16-4567-aadd-09da895015fb.csv
40169300 USE 47123727;1308784;1232;1;ATIVO;UNIDADE;996.89;996.89;itens_5e7b6522-7b16-4567-aadd-09da895015fb.csv
73079200 CONEXAO DE ACO 90 GRAUS M12;1308785;1265;2;ATIVO;UNIDADE;227.06;113.53;itens_5e7b6522-7b16-4567-aadd-09da895015fb.csv
84314929 PLACA-ACO P/FREIO DIFERENCIAL;1308786;1249;2;ATIVO;UNIDADE;720.02;360.01;itens_5e7b6522-7b16-4567-aadd-09da895015fb.csv
85123000 ALARME DE RE;1308787;1176;1;ATIVO;UNIDADE;549.63;549.63;itens_5e7b6522-7b16-4567-aadd-09da895015fb.csv
90328982 SENSOR DE TEMPERATURA;1308788;1160;3;ATIVO;UNIDADE;219.6;73.2;itens_5e7b6522-7b16-4567-aadd-09da895015fb.csv
90261029 VARETA DE ACO;1308789;1184;1;ATIVO;UNIDADE;105.27;105.27;itens_5e7b6522-7b16-4567-aadd-09da895015fb.csv
84818092 VALVULA - SOLENOIDE TRANS;1308790;1209;1;ATIVO;UNIDADE;76.78;76.78;itens_5e7b6522-7b16-4567-aadd-09da895015fb.csv
90328989 SENSOR ELETRICO;1308791;1191;2;ATIVO;UNIDADE;510.7;255.35;itens_5e7b6522-7b16-4567-aadd-09da895015fb.csv
40169300 ANEL DE BORRACHA P/VEDACAO;1308792;1190;2;ATIVO;UNIDADE;135.84;67.92;itens_5e7b6522-7b16-4567-aadd-09da895015fb.csv
124041 TAMPA;1308799;791;2;ATIVO;UNIDADE;435.62;217.81;itens_5e7b6522-7b16-4567-aadd-09da895015fb.csv
12705698 SILENCIOSO;1308800;790;2;ATIVO;UNIDADE;185.24;92.62;itens_5e7b6522-7b16-4567-aadd-09da895015fb.csv
82018684 CILINDRO MESTRE;1310613;2707;2;ATIVO;UNIDADE;780.42;390.21;itens_5e7b6522-7b16-4567-aadd-09da895015fb.csv
5173735 PONTA EIXO;1310618;2697;1;ATIVO;UNIDADE;2876.58;2876.58;itens_5e7b6522-7b16-4567-aadd-09da895015fb.csv
20645490 ROLAMENTO;1310624;2698;2;ATIVO;UNIDADE;497.0;248.5;itens_5e7b6522-7b16-4567-aadd-09da895015fb.csv
5167167 ALOJAMENTO;1310625;2669;1;ATIVO;UNIDADE;856.63;856.63;itens_5e7b6522-7b16-4567-aadd-09da895015fb.csv
5161817 EIXO;1310626;2681;1;ATIVO;UNIDADE;1897.14;1897.14;itens_5e7b6522-7b16-4567-aadd-09da895015fb.csv
83023000 KIT TRAVA DO CAPO;1310702;1365;1;ATIVO;UNIDADE;885.35;885.35;itens_5e7b6522-7b16-4567-aadd-09da895015fb.csv
84314929 BUCHA DE ACO;1310703;1341;8;ATIVO;UNIDADE;693.92;86.74;itens_5e7b6522-7b16-4567-aadd-09da895015fb.csv
73182900 BUCHA DE ACO P/CILINDRO;1310706;1289;6;ATIVO;UNIDADE;877.2;146.2;itens_5e7b6522-7b16-4567-aadd-09da895015fb.csv
73182900 CONJ. TIRANTE;1310707;1329;1;ATIVO;UNIDADE;203.36;203.36;itens_5e7b6522-7b16-4567-aadd-09da895015fb.csv
73182900 BUCHA DE ACO;1310708;1317;4;ATIVO;UNIDADE;310.72;77.68;itens_5e7b6522-7b16-4567-aadd-09da895015fb.csv
73182900 ESPACADOR DE ACO;1310709;1315;4;ATIVO;UNIDADE;53.0;13.25;itens_5e7b6522-7b16-4567-aadd-09da895015fb.csv
39127 PINO;1310717;2091;2;ATIVO;UNIDADE;162.68;81.34;itens_5e7b6522-7b16-4567-aadd-09da895015fb.csv
10368 PORCA;1310719;2112;1;ATIVO;UNIDADE;88.79;88.79;itens_5e7b6522-7b16-4567-aadd-09da895015fb.csv
15601 ELEMENTO FILTRO;1310720;2114;5;ATIVO;UNIDADE;498.35;99.67;itens_5e7b6522-7b16-4567-aadd-09da895015fb.csv
3303813 EMBUCHAMENTO COMPLETO FRONTAL;1310764;770;2;ATIVO;UNIDADE;5173.28;2586.64;itens_5e7b6522-7b16-4567-aadd-09da895015fb.csv
947935 PISTAO;1310770;779;8;ATIVO;UNIDADE;355.04;44.38;itens_5e7b6522-7b16-4567-aadd-09da895015fb.csv
154-5025 MANGUEIRA;1310772;356;3;ATIVO;UNIDADE;474.75;158.25;itens_5e7b6522-7b16-4567-aadd-09da895015fb.csv
1G8878 FILTRO;1310773;352;5;ATIVO;UNIDADE;1180.15;236.03;itens_5e7b6522-7b16-4567-aadd-09da895015fb.csv
223-0713 FILTRO;1310780;342;5;ATIVO;UNIDADE;783.25;156.65;itens_5e7b6522-7b16-4567-aadd-09da895015fb.csv
192-2619 MANGUEIRA;1310781;340;2;ATIVO;UNIDADE;507.84;253.92;itens_5e7b6522-7b16-4567-aadd-09da895015fb.csv
153-0176 MANGUEIRA;1310782;337;4;ATIVO;UNIDADE;633.0;158.25;itens_5e7b6522-7b16-4567-aadd-09da895015fb.csv
237141 PLACA;1310796;780;6;ATIVO;UNIDADE;148.92;24.82;itens_5e7b6522-7b16-4567-aadd-09da895015fb.csv
84133030 BOMBA DE OLEO;1310797;1114;1;ATIVO;UNIDADE;464.08;464.08;itens_5e7b6522-7b16-4567-aadd-09da895015fb.csv
73181500 PARAFUSO DE ACO C/CABECA;1310798;1105;2;ATIVO;UNIDADE;12.94;6.47;itens_5e7b6522-7b16-4567-aadd-09da895015fb.csv
73269090 BRACADEIRA DE ACO;1310799;1146;6;ATIVO;UNIDADE;47.82;7.97;itens_5e7b6522-7b16-4567-aadd-09da895015fb.csv
90329091 TERMOSTATO - ACO;1310800;1142;1;ATIVO;UNIDADE;204.76;204.76;itens_5e7b6522-7b16-4567-aadd-09da895015fb.csv
40094100 MANGUEIRA DE BORRACHA;1310801;1138;4;ATIVO;UNIDADE;74.48;18.62;itens_5e7b6522-7b16-4567-aadd-09da895015fb.csv
73269090 ABRACADEIRA DE ACO;1310802;1136;2;ATIVO;UNIDADE;49.8;24.9;itens_5e7b6522-7b16-4567-aadd-09da895015fb.csv
40094290 MANGUEIRA DE BORRACHA P/RADIADOR;1310803;1132;1;ATIVO;UNIDADE;178.07;178.07;itens_5e7b6522-7b16-4567-aadd-09da895015fb.csv
73043920 TUBO ACO MD CARB C/REVEST S;1310804;1131;1;ATIVO;UNIDADE;452.53;452.53;itens_5e7b6522-7b16-4567-aadd-09da895015fb.csv
84099999 POLIA DE ACO;1310805;1124;1;ATIVO;UNIDADE;343.18;343.18;itens_5e7b6522-7b16-4567-aadd-09da895015fb.csv
73181500 ARRUELA PLASTICA P/MOTOR;1310808;1072;8;ATIVO;UNIDADE;25.52;3.19;itens_5e7b6522-7b16-4567-aadd-09da895015fb.csv
84099914 VALVULA ADMISSAO DO MOTOR-A;1310809;1064;4;ATIVO;UNIDADE;137.44;34.36;itens_5e7b6522-7b16-4567-aadd-09da895015fb.csv
84099999 CASQUILHO DE VALV. MOTOR-AC;1310810;1062;20;ATIVO;UNIDADE;63.8;3.19;itens_5e7b6522-7b16-4567-aadd-09da895015fb.csv
84314929 COROA DENTADA DE ACO;1310811;1231;1;ATIVO;UNIDADE;1192.68;1192.68;itens_5e7b6522-7b16-4567-aadd-09da895015fb.csv
73181600 PORCA DE ACO  M18 X 1.5;1310812;1226;6;ATIVO;UNIDADE;39.42;6.57;itens_5e7b6522-7b16-4567-aadd-09da895015fb.csv
84314929 LUVA DO SUPORTE EIXO DIANTEIRO;1310813;1217;2;ATIVO;UNIDADE;979.96;489.98;itens_5e7b6522-7b16-4567-aadd-09da895015fb.csv
73182900 ANEL PORCA DE ACO;1310814;1246;2;ATIVO;UNIDADE;973.78;486.89;itens_5e7b6522-7b16-4567-aadd-09da895015fb.csv
40094290 TUBO DE ACO;1310815;1267;2;ATIVO;UNIDADE;844.72;422.36;itens_5e7b6522-7b16-4567-aadd-09da895015fb.csv
40169300 ANEL DE BORRACHA;1310816;1254;4;ATIVO;UNIDADE;218.68;54.67;itens_5e7b6522-7b16-4567-aadd-09da895015fb.csv
40161010 ANEL DE BORRACHA P/VEDACAO;1310817;1252;4;ATIVO;UNIDADE;686.36;171.59;itens_5e7b6522-7b16-4567-aadd-09da895015fb.csv
84314929 PLACA FREIO;1310818;1250;2;ATIVO;UNIDADE;1303.22;651.61;itens_5e7b6522-7b16-4567-aadd-09da895015fb.csv
85122021 CJ.LANTERNA FREIO 12V DIR.;1310819;1171;1;ATIVO;UNIDADE;233.44;233.44;itens_5e7b6522-7b16-4567-aadd-09da895015fb.csv
85114000 MOTOR ELETRICO SIST. IGNICAO;1310820;1157;1;ATIVO;UNIDADE;2068.46;2068.46;itens_5e7b6522-7b16-4567-aadd-09da895015fb.csv
40161010 ANEL BORRACHA RETENCAO 50X6;1310821;1205;2;ATIVO;UNIDADE;105.36;52.68;itens_5e7b6522-7b16-4567-aadd-09da895015fb.csv
84821090 ROLAMENTO - TRANSM. CONJ.;1310822;1199;2;ATIVO;UNIDADE;151.78;75.89;itens_5e7b6522-7b16-4567-aadd-09da895015fb.csv
40169300 ANEL DE BORRACHA P/VEDACAO;1310823;1193;2;ATIVO;UNIDADE;175.28;87.64;itens_5e7b6522-7b16-4567-aadd-09da895015fb.csv
234362 DEFLETOR;1310832;806;1;ATIVO;UNIDADE;297.73;297.73;itens_5e7b6522-7b16-4567-aadd-09da895015fb.csv
106081 FLANGE;1310833;803;3;ATIVO;UNIDADE;900.33;300.11;itens_5e7b6522-7b16-4567-aadd-09da895015fb.csv
900509 VENTILADOR;1310834;796;2;ATIVO;UNIDADE;630.8;315.4;itens_5e7b6522-7b16-4567-aadd-09da895015fb.csv
554843 TAMPA;1310835;793;2;ATIVO;UNIDADE;1686.7;843.35;itens_5e7b6522-7b16-4567-aadd-09da895015fb.csv
239576 Tampa;1310836;792;2;ATIVO;UNIDADE;869.46;434.73;itens_5e7b6522-7b16-4567-aadd-09da895015fb.csv
2523869 HASTE;1310840;815;2;ATIVO;UNIDADE;1573.72;786.86;itens_5e7b6522-7b16-4567-aadd-09da895015fb.csv
5191350 PISTÃO;1312612;2702;2;ATIVO;UNIDADE;1051.2;525.6;itens_5e7b6522-7b16-4567-aadd-09da895015fb.csv
5189875 KIT EMBREAGEM;1312613;2662;1;ATIVO;UNIDADE;2574.34;2574.34;itens_5e7b6522-7b16-4567-aadd-09da895015fb.csv
5153715 COROA E PINHAO;1312614;2690;1;ATIVO;UNIDADE;3058.67;3058.67;itens_5e7b6522-7b16-4567-aadd-09da895015fb.csv
5117539 ROLAMENTO;1312615;2684;1;ATIVO;UNIDADE;103.12;103.12;itens_5e7b6522-7b16-4567-aadd-09da895015fb.csv
84314929 BUCHA;1312675;1357;2;ATIVO;UNIDADE;325.86;162.93;itens_5e7b6522-7b16-4567-aadd-09da895015fb.csv
84314929 CJ. MANOPLA DO BLOQUEIO;1312676;1353;1;ATIVO;UNIDADE;1057.64;1057.64;itens_5e7b6522-7b16-4567-aadd-09da895015fb.csv
73182900 KIT TRAVA ANEL PINO BUCHA;1312677;1347;1;ATIVO;UNIDADE;218.7;218.7;itens_5e7b6522-7b16-4567-aadd-09da895015fb.csv
84212300 FILTRO. OLEO HIDRAULICO;1312679;1373;4;ATIVO;UNIDADE;1966.68;491.67;itens_5e7b6522-7b16-4567-aadd-09da895015fb.csv
70071100 VIDRO FRONTAL INFER DIREITO;1312680;1368;1;ATIVO;UNIDADE;506.91;506.91;itens_5e7b6522-7b16-4567-aadd-09da895015fb.csv
73181500 PINO DE ACO P/CILIN.GIRO;1312681;1294;4;ATIVO;UNIDADE;147.4;36.85;itens_5e7b6522-7b16-4567-aadd-09da895015fb.csv
40161010 KIT VEDACAO VALVULA- BORRACHA;1312682;1282;1;ATIVO;UNIDADE;111.64;111.64;itens_5e7b6522-7b16-4567-aadd-09da895015fb.csv
40169300 JOGO DE REPARO DO CILINDRO;1312683;1305;1;ATIVO;UNIDADE;206.15;206.15;itens_5e7b6522-7b16-4567-aadd-09da895015fb.csv
200793 EIXO;1312699;2107;2;ATIVO;UNIDADE;869.88;434.94;itens_5e7b6522-7b16-4567-aadd-09da895015fb.csv
98163 EIXO;1312701;2110;1;ATIVO;UNIDADE;888.02;888.02;itens_5e7b6522-7b16-4567-aadd-09da895015fb.csv
25990 CARACOL;1312702;2121;7;ATIVO;UNIDADE;976.92;139.56;itens_5e7b6522-7b16-4567-aadd-09da895015fb.csv
25993 BASE;1312703;2120;2;ATIVO;UNIDADE;82.92;41.46;itens_5e7b6522-7b16-4567-aadd-09da895015fb.csv
98162 ENGRENAGEM;1312704;2111;1;ATIVO;UNIDADE;340.66;340.66;itens_5e7b6522-7b16-4567-aadd-09da895015fb.csv
675257 CAPA;1312759;758;2;ATIVO;UNIDADE;116.94;58.47;itens_5e7b6522-7b16-4567-aadd-09da895015fb.csv
142-9024 MUNHAO;1312777;346;1;ATIVO;UNIDADE;1421.53;1421.53;itens_5e7b6522-7b16-4567-aadd-09da895015fb.csv
152-6739 RETENTOR;1312779;332;4;ATIVO;UNIDADE;708.08;177.02;itens_5e7b6522-7b16-4567-aadd-09da895015fb.csv
195-9248 MANGUEIRA;1312780;330;3;ATIVO;UNIDADE;424.59;141.53;itens_5e7b6522-7b16-4567-aadd-09da895015fb.csv
170-7666 TAMPA;1312781;328;1;ATIVO;UNIDADE;87.62;87.62;itens_5e7b6522-7b16-4567-aadd-09da895015fb.csv
73182200 ARRUELA DE ACO. 0.406X0.812;1312795;1129;8;ATIVO;UNIDADE;63.76;7.97;itens_5e7b6522-7b16-4567-aadd-09da895015fb.csv
84133020 CJ.BOMBA INJETORA ACO P/MOTOR;1312796;1150;1;ATIVO;UNIDADE;10811.39;10811.39;itens_5e7b6522-7b16-4567-aadd-09da895015fb.csv
73181500 PARAFUSO M12X1,25X73 - ACO;1312799;1060;8;ATIVO;UNIDADE;91.6;11.45;itens_5e7b6522-7b16-4567-aadd-09da895015fb.csv
84099929 CASQUILHO DE ACO;1312800;1085;6;ATIVO;UNIDADE;71.7;11.95;itens_5e7b6522-7b16-4567-aadd-09da895015fb.csv
73182900 CASQUILHO DE MOTOR - ACO;1312801;1084;4;ATIVO;UNIDADE;147.4;36.85;itens_5e7b6522-7b16-4567-aadd-09da895015fb.csv
40161010 TAMPA DE ACO P/MOTOR;1312802;1079;1;ATIVO;UNIDADE;444.17;444.17;itens_5e7b6522-7b16-4567-aadd-09da895015fb.csv
84834090 CJ COROA E PINHAO P DIFERENCIAL;1312803;1241;1;ATIVO;UNIDADE;3655.12;3655.12;itens_5e7b6522-7b16-4567-aadd-09da895015fb.csv
40169300 ANEL O 3/4 X 7/8;1312804;1271;2;ATIVO;UNIDADE;2.98;1.49;itens_5e7b6522-7b16-4567-aadd-09da895015fb.csv
84314929 CJ.VOLANTE DA DIRECAO;1312805;1177;1;ATIVO;UNIDADE;339.0;339.0;itens_5e7b6522-7b16-4567-aadd-09da895015fb.csv
85122011 CJ.FAROL ELETRICO 12V COMPLETO;1312806;1169;1;ATIVO;UNIDADE;362.7;362.7;itens_5e7b6522-7b16-4567-aadd-09da895015fb.csv
90328929 UNIDADE DE CONTROLE ELETRONICO;1312807;1162;1;ATIVO;UNIDADE;3306.36;3306.36;itens_5e7b6522-7b16-4567-aadd-09da895015fb.csv
84314929 CJ.CHAVE GERAL P/CABINA;1312808;1159;2;ATIVO;UNIDADE;470.06;235.03;itens_5e7b6522-7b16-4567-aadd-09da895015fb.csv
84818092 VALVULA SOLENOIDE ELETRICA;1312809;1206;2;ATIVO;UNIDADE;1009.04;504.52;itens_5e7b6522-7b16-4567-aadd-09da895015fb.csv
73069090 CONJ. TUBO ACO TRANSMISSAO;1312810;1194;1;ATIVO;UNIDADE;319.78;319.78;itens_5e7b6522-7b16-4567-aadd-09da895015fb.csv
84314929 CJ.MANOPLA COMANDO DA TRAN;1312811;1187;1;ATIVO;UNIDADE;415.09;415.09;itens_5e7b6522-7b16-4567-aadd-09da895015fb.csv
40091100 MANGUEIRA FLEXIVEL DE BORRA C2273;1312812;1274;1;ATIVO;UNIDADE;351.95;351.95;itens_5e7b6522-7b16-4567-aadd-09da895015fb.csv
2107714 EIXO;1312816;802;6;ATIVO;UNIDADE;367.5;61.25;itens_5e7b6522-7b16-4567-aadd-09da895015fb.csv
12705521 VALVULA;1312817;795;2;ATIVO;UNIDADE;675.68;337.84;itens_5e7b6522-7b16-4567-aadd-09da895015fb.csv
675536 ROLAMENTO;1312818;789;2;ATIVO;UNIDADE;201.72;100.86;itens_5e7b6522-7b16-4567-aadd-09da895015fb.csv
667278 ROLAMENTO;1312819;788;4;ATIVO;UNIDADE;551.96;137.99;itens_5e7b6522-7b16-4567-aadd-09da895015fb.csv
2530108 REPARO;1312820;785;6;ATIVO;UNIDADE;246.0;41.0;itens_5e7b6522-7b16-4567-aadd-09da895015fb.csv
12705333 HORBITROL;1312821;812;2;ATIVO;UNIDADE;7555.72;3777.86;itens_5e7b6522-7b16-4567-aadd-09da895015fb.csv
5183158 CABO;1314760;2708;1;ATIVO;UNIDADE;192.88;192.88;itens_5e7b6522-7b16-4567-aadd-09da895015fb.csv
5130785 SEPARADOR;1314761;2706;3;ATIVO;UNIDADE;260.97;86.99;itens_5e7b6522-7b16-4567-aadd-09da895015fb.csv
5125065 ENGRENAGEM;1314768;2694;6;ATIVO;UNIDADE;990.42;165.07;itens_5e7b6522-7b16-4567-aadd-09da895015fb.csv
24903480 ROLAMENTO;1314769;2689;1;ATIVO;UNIDADE;376.76;376.76;itens_5e7b6522-7b16-4567-aadd-09da895015fb.csv
5160495 ENGRENAGEM;1314770;2683;1;ATIVO;UNIDADE;2166.22;2166.22;itens_5e7b6522-7b16-4567-aadd-09da895015fb.csv
5188093 SINCRONIZADOR;1314771;2677;2;ATIVO;UNIDADE;5363.84;2681.92;itens_5e7b6522-7b16-4567-aadd-09da895015fb.csv
5167184 GUIA DO ALOJAMENTO;1314772;2670;1;ATIVO;UNIDADE;641.29;641.29;itens_5e7b6522-7b16-4567-aadd-09da895015fb.csv
73182900 PINO DE ACO CILINDRO ESTABI;1314839;1359;1;ATIVO;UNIDADE;206.95;206.95;itens_5e7b6522-7b16-4567-aadd-09da895015fb.csv
73182900 CALCO DE ACO DE REGULAGEM;1314840;1338;6;ATIVO;UNIDADE;44.82;7.47;itens_5e7b6522-7b16-4567-aadd-09da895015fb.csv
27101932 AMBRA MULTI G 10W30;1314843;1378;8;ATIVO;UNIDADE;1853.12;231.64;itens_5e7b6522-7b16-4567-aadd-09da895015fb.csv
27101932 MASTER GOLD HSP 15W40;1314844;1377;8;ATIVO;UNIDADE;1693.84;211.73;itens_5e7b6522-7b16-4567-aadd-09da895015fb.csv
84212300 FILTRO DE COMBUSTIVEL DO MOTOR;1314845;1374;4;ATIVO;UNIDADE;482.8;120.7;itens_5e7b6522-7b16-4567-aadd-09da895015fb.csv
73182200 ARRUELA DE ACO;1314846;1337;4;ATIVO;UNIDADE;1.6;0.4;itens_5e7b6522-7b16-4567-aadd-09da895015fb.csv
84129080 PISTAO DE ACO DO CILINDRO;1314847;1298;1;ATIVO;UNIDADE;389.99;389.99;itens_5e7b6522-7b16-4567-aadd-09da895015fb.csv
84812090 VALVULA DISTRIBUICAO HIDRAULICA;1314848;1288;1;ATIVO;UNIDADE;722.02;722.02;itens_5e7b6522-7b16-4567-aadd-09da895015fb.csv
73182900 PINO DE ACO;1314849;1336;1;ATIVO;UNIDADE;1232.91;1232.91;itens_5e7b6522-7b16-4567-aadd-09da895015fb.csv
84314929 BUCHA DE ACO;1314850;1334;4;ATIVO;UNIDADE;318.68;79.67;itens_5e7b6522-7b16-4567-aadd-09da895015fb.csv
73261900 CJ. HASTE ROSCADA ACO MED;1314851;1327;1;ATIVO;UNIDADE;115.92;115.92;itens_5e7b6522-7b16-4567-aadd-09da895015fb.csv
73181500 PARAFUSO DE ACO M20X50;1314852;1322;1;ATIVO;UNIDADE;26.49;26.49;itens_5e7b6522-7b16-4567-aadd-09da895015fb.csv
73182900 ANEL ELASTICO DE ACO;1314853;1313;2;ATIVO;UNIDADE;30.48;15.24;itens_5e7b6522-7b16-4567-aadd-09da895015fb.csv
25905 MANCAL;1314865;2105;2;ATIVO;UNIDADE;458.46;229.23;itens_5e7b6522-7b16-4567-aadd-09da895015fb.csv
202773 ENGRENAGEM;1314866;2096;2;ATIVO;UNIDADE;2446.58;1223.29;itens_5e7b6522-7b16-4567-aadd-09da895015fb.csv
1422 MANGUEIRA;1314867;2094;2;ATIVO;UNIDADE;101.54;50.77;itens_5e7b6522-7b16-4567-aadd-09da895015fb.csv
25992 ALETA INVERSORA;1314868;2119;2;ATIVO;UNIDADE;89.78;44.89;itens_5e7b6522-7b16-4567-aadd-09da895015fb.csv
3304201 EMBUCHAMENTO COM. CENTRAL E DIREÃAO;1314935;769;2;ATIVO;UNIDADE;1373.78;686.89;itens_5e7b6522-7b16-4567-aadd-09da895015fb.csv
675248 CONE;1314936;766;2;ATIVO;UNIDADE;262.08;131.04;itens_5e7b6522-7b16-4567-aadd-09da895015fb.csv
675249 CAPA;1314937;759;2;ATIVO;UNIDADE;112.58;56.29;itens_5e7b6522-7b16-4567-aadd-09da895015fb.csv
2515558 BOMBA HIDRAULICA DUPLA;1314938;756;1;ATIVO;UNIDADE;2824.31;2824.31;itens_5e7b6522-7b16-4567-aadd-09da895015fb.csv
264-4320 ESPAÃADOR;1314949;347;4;ATIVO;UNIDADE;473.48;118.37;itens_5e7b6522-7b16-4567-aadd-09da895015fb.csv
159-1752 SENSOR;1314950;345;2;ATIVO;UNIDADE;831.46;415.73;itens_5e7b6522-7b16-4567-aadd-09da895015fb.csv
170-7612 VARETA;1314954;334;1;ATIVO;UNIDADE;195.8;195.8;itens_5e7b6522-7b16-4567-aadd-09da895015fb.csv
84818099 VALVULA DE ACO DO FILTRO;1314971;1117;1;ATIVO;UNIDADE;100.39;100.39;itens_5e7b6522-7b16-4567-aadd-09da895015fb.csv
73261900 PLUG DE ACO P/ NIVEL DO OLEO;1314972;1111;2;ATIVO;UNIDADE;51.18;25.59;itens_5e7b6522-7b16-4567-aadd-09da895015fb.csv
73269090 BRACADEIRA DE ACO DO EXAUSTOR;1314973;1106;2;ATIVO;UNIDADE;221.08;110.54;itens_5e7b6522-7b16-4567-aadd-09da895015fb.csv
74152900 JUNTA;1314974;1094;8;ATIVO;UNIDADE;133.04;16.63;itens_5e7b6522-7b16-4567-aadd-09da895015fb.csv
73129000 CABO DE ACO P/ACELERAD.MANU;1314975;1149;2;ATIVO;UNIDADE;571.64;285.82;itens_5e7b6522-7b16-4567-aadd-09da895015fb.csv
84314929 TAMPA RESERVATORIO;1314976;1144;1;ATIVO;UNIDADE;293.79;293.79;itens_5e7b6522-7b16-4567-aadd-09da895015fb.csv
84835090 RETENTOR BORRACH REVESTIDA;1314979;1077;2;ATIVO;UNIDADE;366.48;183.24;itens_5e7b6522-7b16-4567-aadd-09da895015fb.csv
40169300 SUPORTE DE ACO;1314980;1076;1;ATIVO;UNIDADE;223.08;223.08;itens_5e7b6522-7b16-4567-aadd-09da895015fb.csv
84099999 ANEL DE VEDACAO - BORRACHA;1314981;1074;8;ATIVO;UNIDADE;87.6;10.95;itens_5e7b6522-7b16-4567-aadd-09da895015fb.csv
84099999 JUNTA DO CABECOTE-METAL;1314982;1070;1;ATIVO;UNIDADE;265.9;265.9;itens_5e7b6522-7b16-4567-aadd-09da895015fb.csv
84099914 SEDE DE VALVULA;1314983;1069;8;ATIVO;UNIDADE;186.4;23.3;itens_5e7b6522-7b16-4567-aadd-09da895015fb.csv
73181500 PARAFUSO M12X1,25X143-ACO;1314984;1061;20;ATIVO;UNIDADE;398.4;19.92;itens_5e7b6522-7b16-4567-aadd-09da895015fb.csv
73209000 MOLA PRATO DE ACO;1314985;1221;6;ATIVO;UNIDADE;128.46;21.41;itens_5e7b6522-7b16-4567-aadd-09da895015fb.csv
39269090 ANEL DE ENCOSTO;1314986;1216;2;ATIVO;UNIDADE;337.8;168.9;itens_5e7b6522-7b16-4567-aadd-09da895015fb.csv
40169300 ANEL BORRACHA BBM.HIDRAU.;1314987;1272;2;ATIVO;UNIDADE;4.78;2.39;itens_5e7b6522-7b16-4567-aadd-09da895015fb.csv
84822090 ROLAMENTO DE ACO;1314988;1258;1;ATIVO;UNIDADE;451.34;451.34;itens_5e7b6522-7b16-4567-aadd-09da895015fb.csv
73181500 PARAFUSO PRISIONEIRO EM ACO;1314989;1248;40;ATIVO;UNIDADE;1258.8;31.47;itens_5e7b6522-7b16-4567-aadd-09da895015fb.csv
40169300 ANEL DE BORRACHA DO EIXO DIANTEIRO;1314990;1245;3;ATIVO;UNIDADE;26.28;8.76;itens_5e7b6522-7b16-4567-aadd-09da895015fb.csv
73182200 ARRUELA LISA DE ACO 10.8 X;1314991;1179;4;ATIVO;UNIDADE;446.96;111.74;itens_5e7b6522-7b16-4567-aadd-09da895015fb.csv
73182900 ESPACADOR DE ACO DO EIXO DIANTEIRO;1314992;1213;2;ATIVO;UNIDADE;903.88;451.94;itens_5e7b6522-7b16-4567-aadd-09da895015fb.csv
125435 DISCO DE FREIO;1314996;800;4;ATIVO;UNIDADE;1799.68;449.92;itens_5e7b6522-7b16-4567-aadd-09da895015fb.csv
815202 COROA E PINHAO  CJTO;1314997;799;1;ATIVO;UNIDADE;2781.72;2781.72;itens_5e7b6522-7b16-4567-aadd-09da895015fb.csv
RADIADOR CARREGADEIRA MICHIGAN 55C;1314998;782;1;ATIVO;UNIDADE;2489.25;2489.25;itens_5e7b6522-7b16-4567-aadd-09da895015fb.csv
5105536 VEDADOR;1316828;2704;2;ATIVO;UNIDADE;93.22;46.61;itens_5e7b6522-7b16-4567-aadd-09da895015fb.csv
5105534 VEDADOR;1316829;2703;2;ATIVO;UNIDADE;68.08;34.04;itens_5e7b6522-7b16-4567-aadd-09da895015fb.csv
5123205 RETENTOR;1316830;2700;2;ATIVO;UNIDADE;457.42;228.71;itens_5e7b6522-7b16-4567-aadd-09da895015fb.csv
5167151 EIXO;1316835;2664;1;ATIVO;UNIDADE;1901.59;1901.59;itens_5e7b6522-7b16-4567-aadd-09da895015fb.csv
5126458 ROLAMENTO;1316836;2679;1;ATIVO;UNIDADE;294.22;294.22;itens_5e7b6522-7b16-4567-aadd-09da895015fb.csv
84314929 CJ TRAVA DA SAPATA;1316898;1355;1;ATIVO;UNIDADE;268.89;268.89;itens_5e7b6522-7b16-4567-aadd-09da895015fb.csv
73182900 TIRANTE DE ACO;1316899;1350;2;ATIVO;UNIDADE;247.38;123.69;itens_5e7b6522-7b16-4567-aadd-09da895015fb.csv
